YearsGroup,DevType,Language,Count,Rank
senior,Engineering manager,Kotlin,567,17
senior,Engineering manager,Rust,472,18
senior,Engineering manager,Swift,419,19
senior,Engineering manager,Bash/Shell (all shells),350,20
senior,Engineering manager,Scala,312,21
senior,Engineering manager,Objective-C,299,22
senior,Engineering manager,Dart,279,23
senior,Engineering manager,Groovy,262,24
senior,Engineering manager,VBA,233,25
senior,Engineering manager,Elixir,222,26
senior,Engineering manager,Assembly,219,27
senior,Engineering manager,Perl,198,28
senior,Engineering manager,R,196,29
senior,Engineering manager,Clojure,128,30
senior,Engineering manager,Delphi,112,31
senior,Engineering manager,Lua,105,32
senior,Engineering manager,Haskell,96,33
senior,Engineering manager,Erlang,92,34
senior,Engineering manager,F#,81,35
senior,Engineering manager,MATLAB,62,36
senior,Engineering manager,Julia,53,37
senior,Engineering manager,LISP,51,38
senior,Engineering manager,Matlab,37,39
senior,Engineering manager,Solidity,33,40
senior,Engineering manager,Visual Basic (.Net),31,41
senior,Engineering manager,Crystal,21,42
senior,Engineering manager,COBOL,20,43
senior,Engineering manager,Other(s):,20,44
senior,Engineering manager,OCaml,16,45
senior,Engineering manager,Fortran,14,46
senior,Engineering manager,GDScript,12,47
senior,Engineering manager,APL,10,48
senior,Engineering manager,Apex,8,49
senior,Engineering manager,Lisp,6,50
senior,Engineering manager,Ada,4,51
senior,Engineering manager,SAS,4,52
senior,Engineering manager,WebAssembly,4,53
senior,Engineering manager,Cobol,3,54
senior,Engineering manager,Flow,3,55
senior,Engineering manager,Prolog,3,56
senior,Engineering manager,Zig,2,57
senior,Hardware Engineer,Python,30,1
senior,Hardware Engineer,C,23,2
senior,Hardware Engineer,SQL,22,3
senior,Hardware Engineer,HTML/CSS,19,4
senior,Hardware Engineer,JavaScript,19,5
senior,Hardware Engineer,C++,18,6
senior,Hardware Engineer,Bash/Shell (all shells),16,7
senior,Hardware Engineer,C#,14,8
senior,Hardware Engineer,Assembly,13,9
senior,Hardware Engineer,PowerShell,9,10
senior,Hardware Engineer,PHP,6,11
senior,Hardware Engineer,Java,6,12
senior,Hardware Engineer,Lua,5,13
senior,Hardware Engineer,R,5,14
senior,Hardware Engineer,Swift,4,15
senior,Hardware Engineer,TypeScript,4,16
senior,Hardware Engineer,MATLAB,4,17
senior,Hardware Engineer,Rust,4,18
senior,Hardware Engineer,Delphi,4,19
senior,Hardware Engineer,Perl,3,20
senior,Hardware Engineer,Kotlin,3,21
senior,Hardware Engineer,Go,3,22
senior,Hardware Engineer,Groovy,2,23
senior,Hardware Engineer,Objective-C,2,24
senior,Hardware Engineer,Cobol,1,25
senior,Hardware Engineer,GDScript,1,26
senior,Hardware Engineer,Lisp,1,27
senior,Hardware Engineer,Visual Basic (.Net),1,28
senior,Hardware Engineer,Haskell,1,29
senior,Hardware Engineer,VBA,1,30
senior,Hardware Engineer,Scala,1,31
senior,Hardware Engineer,Julia,1,32
senior,Hardware Engineer,Ruby,1,33
senior,Hardware Engineer,Zig,1,34
senior,Marketing or sales professional,JavaScript,363,1
senior,Marketing or sales professional,HTML/CSS,341,2
senior,Marketing or sales professional,SQL,284,3
senior,Marketing or sales professional,PHP,232,4
senior,Marketing or sales professional,Python,191,5
senior,Marketing or sales professional,C#,138,6
senior,Marketing or sales professional,Java,133,7
senior,Marketing or sales professional,TypeScript,131,8
senior,Marketing or sales professional,Bash/Shell,94,9
senior,Marketing or sales professional,C++,83,10
senior,Marketing or sales professional,C,81,11
senior,Marketing or sales professional,Node.js,68,12
senior,Marketing or sales professional,Bash/Shell/PowerShell,64,13
senior,Marketing or sales professional,Ruby,60,14
senior,Marketing or sales professional,Go,56,15
senior,Marketing or sales professional,PowerShell,52,16
senior,Marketing or sales professional,Kotlin,40,17
senior,Marketing or sales professional,VBA,36,18
senior,Marketing or sales professional,R,36,19
senior,Marketing or sales professional,Swift,35,20
senior,Marketing or sales professional,Rust,26,21
senior,Marketing or sales professional,Objective-C,25,22
senior,Marketing or sales professional,Dart,23,23
senior,Marketing or sales professional,Assembly,22,24
senior,Marketing or sales professional,Perl,18,25
senior,Marketing or sales professional,Delphi,15,26
senior,Marketing or sales professional,Scala,11,27
senior,Marketing or sales professional,F#,11,28
senior,Marketing or sales professional,Groovy,8,29
senior,Marketing or sales professional,Lua,8,30
senior,Marketing or sales professional,Julia,7,31
senior,Marketing or sales professional,Erlang,7,32
senior,Marketing or sales professional,Elixir,7,33
senior,Marketing or sales professional,LISP,6,34
senior,Marketing or sales professional,Crystal,6,35
senior,Marketing or sales professional,MATLAB,6,36
senior,Marketing or sales professional,Bash/Shell (all shells),5,37
senior,Marketing or sales professional,Clojure,5,38
senior,Marketing or sales professional,Matlab,5,39
senior,Marketing or sales professional,Haskell,4,40
senior,Marketing or sales professional,APL,4,41
senior,Marketing or sales professional,COBOL,3,42
senior,Marketing or sales professional,OCaml,3,43
senior,Marketing or sales professional,Solidity,2,44
senior,Marketing or sales professional,SAS,2,45
senior,Marketing or sales professional,Fortran,1,46
senior,Marketing or sales professional,WebAssembly,1,47
senior,Other (please specify):,JavaScript,1327,1
senior,Other (please specify):,SQL,1199,2
senior,Other (please specify):,HTML/CSS,1025,3
senior,Other (please specify):,Python,987,4
senior,Other (please specify):,TypeScript,727,5
senior,Other (please specify):,Java,684,6
senior,Other (please specify):,C#,663,7
senior,Other (please specify):,Bash/Shell,549,8
senior,Other (please specify):,PowerShell,405,9
senior,Other (please specify):,PHP,376,10
senior,Other (please specify):,C++,345,11
senior,Other (please specify):,Go,342,12
senior,Other (please specify):,Node.js,322,13
senior,Other (please specify):,C,300,14
senior,Other (please specify):,Bash/Shell (all shells),279,15
senior,Other (please specify):,Rust,200,16
senior,Other (please specify):,Kotlin,191,17
senior,Other (please specify):,Ruby,172,18
senior,Other (please specify):,VBA,136,19
senior,Other (please specify):,Groovy,130,20
senior,Other (please specify):,Swift,110,21
senior,Other (please specify):,Assembly,104,22
senior,Other (please specify):,R,98,23
senior,Other (please specify):,Perl,87,24
senior,Other (please specify):,Scala,76,25
senior,Other (please specify):,Dart,72,26
senior,Other (please specify):,Objective-C,64,27
senior,Other (please specify):,Clojure,49,28
senior,Other (please specify):,Lua,48,29
senior,Other (please specify):,Delphi,46,30
senior,Other (please specify):,Elixir,44,31
senior,Other (please specify):,F#,39,32
senior,Other (please specify):,Visual Basic (.Net),36,33
senior,Other (please specify):,MATLAB,34,34
senior,Other (please specify):,Haskell,33,35
senior,Other (please specify):,LISP,30,36
senior,Other (please specify):,Erlang,27,37
senior,Other (please specify):,Lisp,21,38
senior,Other (please specify):,Solidity,19,39
senior,Other (please specify):,Matlab,19,40
senior,Other (please specify):,Julia,18,41
senior,Other (please specify):,Fortran,13,42
senior,Other (please specify):,Crystal,13,43
senior,Other (please specify):,APL,12,44
senior,Other (please specify):,COBOL,10,45
senior,Other (please specify):,SAS,7,46
senior,Other (please specify):,Cobol,6,47
senior,Other (please specify):,Apex,6,48
senior,Other (please specify):,Ada,5,49
senior,Other (please specify):,Nim,4,50
senior,Other (please specify):,Prolog,4,51
senior,Other (please specify):,GDScript,4,52
senior,Other (please specify):,OCaml,3,53
senior,Other (please specify):,Zig,2,54
senior,Other (please specify):,Raku,1,55
senior,Other (please specify):,Flow,1,56
senior,Product manager,JavaScript,2470,1
senior,Product manager,HTML/CSS,2197,2
senior,Product manager,SQL,2122,3
senior,Product manager,Python,1294,4
senior,Product manager,TypeScript,1204,5
senior,Product manager,C#,1124,6
senior,Product manager,PHP,1056,7
senior,Product manager,Java,1037,8
senior,Product manager,Bash/Shell,609,9
senior,Product manager,C++,607,10
senior,Product manager,C,522,11
senior,Product manager,Node.js,495,12
senior,Product manager,Bash/Shell/PowerShell,474,13
senior,Product manager,Go,365,14
senior,Product manager,PowerShell,324,15
senior,Product manager,Ruby,299,16
senior,Product manager,Kotlin,274,17
senior,Product manager,VBA,271,18
senior,Product manager,Swift,267,19
senior,Product manager,Objective-C,206,20
senior,Product manager,Dart,187,21
senior,Product manager,R,166,22
senior,Product manager,Rust,165,23
senior,Product manager,Assembly,149,24
senior,Product manager,Delphi,117,25
senior,Product manager,Perl,102,26
senior,Product manager,Scala,88,27
senior,Product manager,Groovy,74,28
senior,Product manager,Elixir,68,29
senior,Product manager,Clojure,53,30
senior,Product manager,F#,42,31
senior,Product manager,Haskell,38,32
senior,Product manager,Bash/Shell (all shells),38,33
senior,Product manager,Matlab,38,34
senior,Product manager,Lua,36,35
senior,Product manager,Erlang,30,36
senior,Product manager,Other(s):,30,37
senior,Product manager,Julia,27,38
senior,Product manager,MATLAB,25,39
senior,Product manager,LISP,25,40
senior,Product manager,COBOL,24,41
senior,Product manager,Crystal,17,42
senior,Product manager,Fortran,13,43
senior,Product manager,Solidity,12,44
senior,Product manager,APL,7,45
senior,Product manager,OCaml,6,46
senior,Product manager,SAS,6,47
senior,Product manager,Visual Basic (.Net),5,48
senior,Product manager,WebAssembly,4,49
senior,Product manager,Apex,3,50
senior,Product manager,Lisp,2,51
senior,Product manager,Zig,2,52
senior,Product manager,Cobol,2,53
senior,Project manager,JavaScript,1048,1
senior,Project manager,SQL,922,2
senior,Project manager,HTML/CSS,887,3
senior,Project manager,TypeScript,609,4
senior,Project manager,Python,559,5
senior,Project manager,C#,492,6
senior,Project manager,PHP,486,7
senior,Project manager,Bash/Shell,448,8
senior,Project manager,Java,418,9
senior,Project manager,C++,261,10
senior,Project manager,PowerShell,249,11
senior,Project manager,C,215,12
senior,Project manager,Go,159,13
senior,Project manager,Kotlin,127,14
senior,Project manager,VBA,115,15
senior,Project manager,Ruby,106,16
senior,Project manager,Dart,105,17
senior,Project manager,Delphi,102,18
senior,Project manager,Swift,101,19
senior,Project manager,Rust,89,20
senior,Project manager,Groovy,65,21
senior,Project manager,Assembly,65,22
senior,Project manager,Objective-C,61,23
senior,Project manager,R,60,24
senior,Project manager,Lua,56,25
senior,Project manager,MATLAB,56,26
senior,Project manager,Elixir,51,27
senior,Project manager,Bash/Shell (all shells),39,28
senior,Project manager,Perl,37,29
senior,Project manager,Scala,33,30
senior,Project manager,Haskell,27,31
senior,Project manager,Erlang,26,32
senior,Project manager,Solidity,19,33
senior,Project manager,Fortran,16,34
senior,Project manager,Clojure,16,35
senior,Project manager,F#,16,36
senior,Project manager,Julia,15,37
senior,Project manager,SAS,14,38
senior,Project manager,COBOL,14,39
senior,Project manager,Crystal,13,40
senior,Project manager,LISP,13,41
senior,Project manager,Visual Basic (.Net),12,42
senior,Project manager,APL,11,43
senior,Project manager,OCaml,10,44
senior,Project manager,Cobol,4,45
senior,Project manager,GDScript,2,46
senior,Project manager,Apex,2,47
senior,Project manager,Ada,1,48
senior,Project manager,Lisp,1,49
senior,Research & Development role,Python,187,1
senior,Research & Development role,JavaScript,152,2
senior,Research & Development role,SQL,139,3
senior,Research & Development role,Bash/Shell (all shells),113,4
senior,Research & Development role,HTML/CSS,111,5
senior,Research & Development role,C++,103,6
senior,Research & Development role,TypeScript,98,7
senior,Research & Development role,Java,91,8
senior,Research & Development role,C#,87,9
senior,Research & Development role,C,78,10
senior,Research & Development role,Go,55,11
senior,Research & Development role,Rust,52,12
senior,Research & Development role,PowerShell,49,13
senior,Research & Development role,PHP,43,14
senior,Research & Development role,Kotlin,28,15
senior,Research & Development role,Assembly,23,16
senior,Research & Development role,Perl,22,17
senior,Research & Development role,MATLAB,21,18
senior,Research & Development role,R,19,19
senior,Research & Development role,Groovy,18,20
senior,Research & Development role,Lua,17,21
senior,Research & Development role,Dart,17,22
senior,Research & Development role,Scala,15,23
senior,Research & Development role,Ruby,13,24
senior,Research & Development role,Swift,12,25
senior,Research & Development role,Objective-C,11,26
senior,Research & Development role,Delphi,11,27
senior,Research & Development role,VBA,9,28
senior,Research & Development role,Haskell,8,29
senior,Research & Development role,Lisp,8,30
senior,Research & Development role,Fortran,7,31
senior,Research & Development role,Zig,7,32
senior,Research & Development role,Visual Basic (.Net),6,33
senior,Research & Development role,Clojure,6,34
senior,Research & Development role,Elixir,6,35
senior,Research & Development role,Julia,6,36
senior,Research & Development role,OCaml,5,37
senior,Research & Development role,Erlang,5,38
senior,Research & Development role,Solidity,4,39
senior,Research & Development role,GDScript,4,40
senior,Research & Development role,Ada,3,41
senior,Research & Development role,Prolog,3,42
senior,Research & Development role,Cobol,3,43
senior,Research & Development role,Nim,2,44
senior,Research & Development role,Apex,2,45
senior,Research & Development role,APL,1,46
senior,Research & Development role,SAS,1,47
senior,Research & Development role,Crystal,1,48
senior,Research & Development role,F#,1,49
senior,Research & Development role,Raku,1,50
senior,Scientist,Python,1043,1
senior,Scientist,JavaScript,846,2
senior,Scientist,SQL,810,3
senior,Scientist,HTML/CSS,787,4
senior,Scientist,C++,581,5
senior,Scientist,Java,522,6
senior,Scientist,C,494,7
senior,Scientist,Bash/Shell/PowerShell,486,8
senior,Scientist,C#,362,9
senior,Scientist,R,338,10
senior,Scientist,PHP,318,11
senior,Scientist,TypeScript,307,12
senior,Scientist,Bash/Shell,251,13
senior,Scientist,Go,187,14
senior,Scientist,Assembly,166,15
senior,Scientist,Rust,143,16
senior,Scientist,Ruby,130,17
senior,Scientist,VBA,124,18
senior,Scientist,Node.js,113,19
senior,Scientist,Scala,99,20
senior,Scientist,Kotlin,98,21
senior,Scientist,PowerShell,96,22
senior,Scientist,Other(s):,80,23
senior,Scientist,Swift,71,24
senior,Scientist,Objective-C,67,25
senior,Scientist,Perl,60,26
senior,Scientist,Julia,51,27
senior,Scientist,Matlab,50,28
senior,Scientist,Dart,48,29
senior,Scientist,Haskell,46,30
senior,Scientist,MATLAB,42,31
senior,Scientist,Clojure,24,32
senior,Scientist,Erlang,22,33
senior,Scientist,F#,21,34
senior,Scientist,Delphi,21,35
senior,Scientist,Groovy,20,36
senior,Scientist,Elixir,19,37
senior,Scientist,LISP,18,38
senior,Scientist,Fortran,13,39
senior,Scientist,Lua,12,40
senior,Scientist,Bash/Shell (all shells),8,41
senior,Scientist,SAS,7,42
senior,Scientist,COBOL,7,43
senior,Scientist,APL,7,44
senior,Scientist,Solidity,7,45
senior,Scientist,OCaml,6,46
senior,Scientist,Crystal,6,47
senior,Scientist,WebAssembly,4,48
senior,Scientist,Lisp,2,49
senior,Scientist,Visual Basic (.Net),1,50
senior,Security professional,JavaScript,513,1
senior,Security professional,SQL,456,2
senior,Security professional,Python,428,3
senior,Security professional,HTML/CSS,415,4
senior,Security professional,Bash/Shell,323,5
senior,Security professional,TypeScript,313,6
senior,Security professional,Java,263,7
senior,Security professional,C#,237,8
senior,Security professional,PowerShell,213,9
senior,Security professional,Go,203,10
senior,Security professional,PHP,194,11
senior,Security professional,C,184,12
senior,Security professional,C++,180,13
senior,Security professional,Rust,122,14
senior,Security professional,Ruby,103,15
senior,Security professional,Assembly,82,16
senior,Security professional,Bash/Shell (all shells),80,17
senior,Security professional,Kotlin,67,18
senior,Security professional,Perl,61,19
senior,Security professional,Groovy,61,20
senior,Security professional,Swift,55,21
senior,Security professional,Lua,51,22
senior,Security professional,VBA,47,23
senior,Security professional,Dart,39,24
senior,Security professional,Objective-C,38,25
senior,Security professional,Scala,32,26
senior,Security professional,Delphi,32,27
senior,Security professional,Elixir,31,28
senior,Security professional,Haskell,26,29
senior,Security professional,R,26,30
senior,Security professional,Erlang,23,31
senior,Security professional,Solidity,22,32
senior,Security professional,MATLAB,21,33
senior,Security professional,LISP,20,34
senior,Security professional,Clojure,15,35
senior,Security professional,F#,14,36
senior,Security professional,Fortran,10,37
senior,Security professional,Julia,9,38
senior,Security professional,OCaml,8,39
senior,Security professional,Crystal,8,40
senior,Security professional,Visual Basic (.Net),6,41
senior,Security professional,APL,5,42
senior,Security professional,COBOL,4,43
senior,Security professional,SAS,3,44
senior,Security professional,Lisp,1,45
senior,Security professional,Nim,1,46
senior,Security professional,GDScript,1,47
senior,"Senior Executive (C-Suite, VP, etc.)",JavaScript,1585,1
senior,"Senior Executive (C-Suite, VP, etc.)",SQL,1305,2
senior,"Senior Executive (C-Suite, VP, etc.)",HTML/CSS,1296,3
senior,"Senior Executive (C-Suite, VP, etc.)",TypeScript,957,4
senior,"Senior Executive (C-Suite, VP, etc.)",Python,888,5
senior,"Senior Executive (C-Suite, VP, etc.)",C#,617,6
senior,"Senior Executive (C-Suite, VP, etc.)",Bash/Shell,551,7
senior,"Senior Executive (C-Suite, VP, etc.)",PHP,541,8
senior,"Senior Executive (C-Suite, VP, etc.)",Java,515,9
senior,"Senior Executive (C-Suite, VP, etc.)",Node.js,405,10
senior,"Senior Executive (C-Suite, VP, etc.)",Go,331,11
senior,"Senior Executive (C-Suite, VP, etc.)",C++,307,12
senior,"Senior Executive (C-Suite, VP, etc.)",PowerShell,298,13
senior,"Senior Executive (C-Suite, VP, etc.)",C,290,14
senior,"Senior Executive (C-Suite, VP, etc.)",Ruby,288,15
senior,"Senior Executive (C-Suite, VP, etc.)",Bash/Shell (all shells),212,16
senior,"Senior Executive (C-Suite, VP, etc.)",Rust,203,17
senior,"Senior Executive (C-Suite, VP, etc.)",Kotlin,185,18
senior,"Senior Executive (C-Suite, VP, etc.)",Swift,169,19
senior,"Senior Executive (C-Suite, VP, etc.)",Dart,163,20
senior,"Senior Executive (C-Suite, VP, etc.)",Objective-C,115,21
senior,"Senior Executive (C-Suite, VP, etc.)",VBA,110,22
senior,"Senior Executive (C-Suite, VP, etc.)",Elixir,109,23
senior,"Senior Executive (C-Suite, VP, etc.)",Delphi,92,24
senior,"Senior Executive (C-Suite, VP, etc.)",Assembly,92,25
senior,"Senior Executive (C-Suite, VP, etc.)",Groovy,72,26
senior,"Senior Executive (C-Suite, VP, etc.)",R,70,27
senior,"Senior Executive (C-Suite, VP, etc.)",Clojure,67,28
senior,"Senior Executive (C-Suite, VP, etc.)",Scala,64,29
senior,"Senior Executive (C-Suite, VP, etc.)",Lua,58,30
senior,"Senior Executive (C-Suite, VP, etc.)",Perl,55,31
senior,"Senior Executive (C-Suite, VP, etc.)",F#,52,32
senior,"Senior Executive (C-Suite, VP, etc.)",Erlang,40,33
senior,"Senior Executive (C-Suite, VP, etc.)",Haskell,30,34
senior,"Senior Executive (C-Suite, VP, etc.)",Solidity,29,35
senior,"Senior Executive (C-Suite, VP, etc.)",Visual Basic (.Net),29,36
senior,"Senior Executive (C-Suite, VP, etc.)",MATLAB,27,37
senior,"Senior Executive (C-Suite, VP, etc.)",LISP,26,38
senior,"Senior Executive (C-Suite, VP, etc.)",Julia,25,39
senior,"Senior Executive (C-Suite, VP, etc.)",Crystal,20,40
senior,"Senior Executive (C-Suite, VP, etc.)",Fortran,17,41
senior,"Senior Executive (C-Suite, VP, etc.)",Matlab,17,42
senior,"Senior Executive (C-Suite, VP, etc.)",APL,14,43
senior,"Senior Executive (C-Suite, VP, etc.)",COBOL,14,44
senior,"Senior Executive (C-Suite, VP, etc.)",GDScript,10,45
senior,"Senior Executive (C-Suite, VP, etc.)",Lisp,10,46
senior,"Senior Executive (C-Suite, VP, etc.)",OCaml,8,47
senior,"Senior Executive (C-Suite, VP, etc.)",Prolog,7,48
senior,"Senior Executive (C-Suite, VP, etc.)",SAS,6,49
senior,"Senior Executive (C-Suite, VP, etc.)",Apex,5,50
senior,"Senior Executive (C-Suite, VP, etc.)",Zig,4,51
senior,"Senior Executive (C-Suite, VP, etc.)",Ada,3,52
senior,"Senior Executive (C-Suite, VP, etc.)",Cobol,3,53
senior,"Senior Executive (C-Suite, VP, etc.)",Nim,2,54
senior,"Senior Executive (C-Suite, VP, etc.)",Raku,2,55
senior,"Senior Executive (C-Suite, VP, etc.)",Flow,1,56
senior,Senior executive/VP,JavaScript,505,1
senior,Senior executive/VP,HTML/CSS,469,2
senior,Senior executive/VP,SQL,453,3
senior,Senior executive/VP,Python,304,4
senior,Senior executive/VP,Bash/Shell/PowerShell,303,5
senior,Senior executive/VP,C#,218,6
senior,Senior executive/VP,Java,218,7
senior,Senior executive/VP,PHP,216,8
senior,Senior executive/VP,TypeScript,205,9
senior,Senior executive/VP,C++,151,10
senior,Senior executive/VP,C,142,11
senior,Senior executive/VP,Go,97,12
senior,Senior executive/VP,Ruby,92,13
senior,Senior executive/VP,Kotlin,65,14
senior,Senior executive/VP,Swift,64,15
senior,Senior executive/VP,Objective-C,61,16
senior,Senior executive/VP,Assembly,55,17
senior,Senior executive/VP,VBA,48,18
senior,Senior executive/VP,R,41,19
senior,Senior executive/VP,Rust,41,20
senior,Senior executive/VP,Perl,36,21
senior,Senior executive/VP,Scala,35,22
senior,Senior executive/VP,Dart,29,23
senior,Senior executive/VP,Other(s):,18,24
senior,Senior executive/VP,Haskell,8,25
senior,Senior executive/VP,Elixir,6,26
senior,Senior executive/VP,WebAssembly,5,27
senior,Senior executive/VP,Erlang,4,28
senior,Senior executive/VP,Julia,3,29
senior,Senior executive/VP,Clojure,3,30
senior,Senior executive/VP,F#,2,31
senior,Student,JavaScript,558,1
senior,Student,HTML/CSS,512,2
senior,Student,Python,476,3
senior,Student,SQL,471,4
senior,Student,Java,393,5
senior,Student,TypeScript,303,6
senior,Student,C++,268,7
senior,Student,C#,266,8
senior,Student,C,247,9
senior,Student,PHP,240,10
senior,Student,Bash/Shell,194,11
senior,Student,Node.js,191,12
senior,Student,Bash/Shell/PowerShell,124,13
senior,Student,Go,109,14
senior,Student,Kotlin,101,15
senior,Student,Assembly,90,16
senior,Student,PowerShell,85,17
senior,Student,R,82,18
senior,Student,Rust,74,19
senior,Student,Dart,68,20
senior,Student,Ruby,67,21
senior,Student,Swift,66,22
senior,Student,Matlab,56,23
senior,Student,VBA,42,24
senior,Student,Scala,36,25
senior,Student,Objective-C,30,26
senior,Student,Other(s):,27,27
senior,Student,Haskell,25,28
senior,Student,Groovy,22,29
senior,Student,Elixir,17,30
senior,Student,MATLAB,17,31
senior,Student,F#,16,32
senior,Student,Erlang,14,33
senior,Student,LISP,13,34
senior,Student,Perl,12,35
senior,Student,Delphi,12,36
senior,Student,Clojure,10,37
senior,Student,Julia,10,38
senior,Student,Lua,8,39
senior,Student,Solidity,8,40
senior,Student,Crystal,5,41
senior,Student,SAS,5,42
senior,Student,WebAssembly,5,43
senior,Student,Fortran,4,44
senior,Student,APL,4,45
senior,Student,Bash/Shell (all shells),3,46
senior,Student,OCaml,3,47
senior,Student,COBOL,2,48
senior,Student,Ada,1,49
senior,Student,Lisp,1,50
senior,Student,Prolog,1,51
senior,Student,Cobol,1,52
senior,Student,Apex,1,53
senior,Student,Flow,1,54
senior,Student,Zig,1,55
senior,Student,Visual Basic (.Net),1,56
senior,Student,Nim,1,57
senior,Student,Raku,1,58
senior,Student,GDScript,1,59
senior,System administrator,JavaScript,4561,1
senior,System administrator,SQL,4268,2
senior,System administrator,HTML/CSS,4150,3
senior,System administrator,Python,3114,4
senior,System administrator,PHP,2401,5
senior,System administrator,Java,2061,6
senior,System administrator,C#,1992,7
senior,System administrator,TypeScript,1947,8
senior,System administrator,Bash/Shell,1695,9
senior,System administrator,Bash/Shell/PowerShell,1551,10
senior,System administrator,C,1277,11
senior,System administrator,C++,1260,12
senior,System administrator,Go,1056,13
senior,System administrator,PowerShell,843,14
senior,System administrator,Node.js,825,15
senior,System administrator,Ruby,697,16
senior,System administrator,VBA,512,17
senior,System administrator,Rust,491,18
senior,System administrator,Perl,438,19
senior,System administrator,Kotlin,435,20
senior,System administrator,Assembly,370,21
senior,System administrator,Swift,320,22
senior,System administrator,Dart,295,23
senior,System administrator,R,276,24
senior,System administrator,Objective-C,243,25
senior,System administrator,Groovy,198,26
senior,System administrator,Scala,188,27
senior,System administrator,Elixir,151,28
senior,System administrator,Delphi,130,29
senior,System administrator,Haskell,121,30
senior,System administrator,Lua,101,31
senior,System administrator,Erlang,86,32
senior,System administrator,Clojure,74,33
senior,System administrator,Bash/Shell (all shells),69,34
senior,System administrator,Matlab,64,35
senior,System administrator,LISP,62,36
senior,System administrator,F#,58,37
senior,System administrator,Other(s):,57,38
senior,System administrator,MATLAB,50,39
senior,System administrator,Julia,43,40
senior,System administrator,Crystal,39,41
senior,System administrator,COBOL,32,42
senior,System administrator,Solidity,25,43
senior,System administrator,Fortran,23,44
senior,System administrator,APL,20,45
senior,System administrator,OCaml,15,46
senior,System administrator,WebAssembly,10,47
senior,System administrator,Visual Basic (.Net),9,48
senior,System administrator,SAS,9,49
senior,System administrator,Cobol,3,50
senior,System administrator,GDScript,3,51
senior,System administrator,Flow,1,52
senior,System administrator,Zig,1,53
senior,System administrator,Apex,1,54
